,SEQN,ACD011A,ACD011B,ACD011C,ACD040,ACD110
1783,64727.0,,,,1.0,
1784,64728.0,,,,1.0,
1785,64729.0,,,,,1.0
1786,64731.0,,,,3.0,
1787,64732.0,1.0,,,,
1788,64733.0,,,,2.0,
1789,64734.0,1.0,,,,
1790,64737.0,1.0,,,,
1791,64738.0,1.0,,,,
1792,64739.0,1.0,,,,
1793,64740.0,,,,,1.0
1794,64741.0,1.0,,,,
1795,64742.0,1.0,,,,
1796,64745.0,1.0,,,,
1797,64746.0,1.0,,,,
1798,64750.0,,,,3.0,
1799,64752.0,,,,5.0,
1800,64753.0,,,,1.0,
1801,64754.0,1.0,,,,
1802,64756.0,,,,2.0,
1803,64758.0,,,,,5.0
1804,64759.0,1.0,,,,
1805,64761.0,1.0,,,,
1806,64762.0,1.0,,,,
1807,64763.0,1.0,,,,
1808,64764.0,1.0,,,,
1809,64765.0,1.0,,,,
1810,64768.0,1.0,,,,
1811,64769.0,1.0,,,,
1812,64771.0,,,,3.0,
1813,64772.0,,,,3.0,
1814,64773.0,,,,5.0,
1815,64776.0,,,,1.0,
1816,64777.0,,,9.0,,
1817,64778.0,,,,,1.0
1818,64779.0,1.0,,,,
1819,64780.0,1.0,,,,
1820,64781.0,,,,4.0,
1821,64782.0,1.0,,,,
1822,64784.0,1.0,,,,
1823,64785.0,,,,1.0,
1824,64786.0,1.0,,,,
1825,64789.0,1.0,,,,
1826,64791.0,,,,1.0,
1827,64792.0,,,,5.0,
1828,64793.0,,,,5.0,
1829,64794.0,1.0,,,,
1830,64795.0,1.0,,,,
1831,64799.0,,,,1.0,
1832,64800.0,1.0,,,,
1833,64801.0,1.0,,,,
1834,64802.0,1.0,,,,
1835,64803.0,1.0,,,,
1836,64805.0,1.0,,,,
1837,64806.0,1.0,,,,
1838,64807.0,1.0,,,,
1839,64808.0,,,,,1.0
1840,64809.0,1.0,,,,
1841,64810.0,,,,,1.0
1842,64811.0,,,,,5.0
1843,64812.0,1.0,,,,
1844,64813.0,1.0,,,,
1845,64816.0,1.0,,,,
1846,64821.0,1.0,,,,
1847,64822.0,1.0,,,,
1848,64823.0,1.0,,,,
1849,64824.0,1.0,,,,
1850,64825.0,1.0,,,,
1851,64826.0,1.0,,,,
1852,64828.0,,,,1.0,
1853,64830.0,,,,3.0,
1854,64831.0,1.0,,,,
1855,64832.0,,,,1.0,
1856,64833.0,,,,1.0,
1857,64835.0,1.0,,,,
1858,64838.0,1.0,,,,
1859,64839.0,,,,5.0,
1860,64843.0,1.0,,,,
1861,64846.0,,,,,1.0
1862,64848.0,1.0,,,,
1863,64850.0,1.0,,,,
1864,64851.0,1.0,,,,
1865,64854.0,,,,5.0,
1866,64856.0,,,,2.0,
1867,64857.0,1.0,,,,
1868,64858.0,1.0,,,,
1869,64859.0,1.0,,,,
1870,64860.0,1.0,,,,
1871,64861.0,,,,,1.0
1872,64862.0,1.0,,,,
1873,64863.0,1.0,,,,
1874,64864.0,1.0,,,,
1875,64866.0,1.0,,,,
1876,64867.0,1.0,,,,
1877,64870.0,,,,,1.0
1878,64871.0,1.0,,,,
1879,64873.0,1.0,,,,
1880,64874.0,1.0,,,,
1881,64875.0,1.0,,,,
1882,64876.0,1.0,,,,
1883,64877.0,1.0,,,,
1884,64878.0,1.0,,,,
1885,64880.0,1.0,,,,
1886,64881.0,,,,,3.0
1887,64882.0,1.0,,,,
1888,64883.0,,,,1.0,
1889,64886.0,,,,1.0,
1890,64887.0,1.0,,,,
1891,64889.0,1.0,,,,
1892,64890.0,1.0,,,,
1893,64892.0,1.0,,,,
1894,64893.0,1.0,,,,
1895,64895.0,1.0,,,,
1896,64897.0,,,,,5.0
1897,64898.0,1.0,,,,
1898,64899.0,,,,,1.0
1899,64900.0,1.0,,,,
1900,64901.0,1.0,,,,
1901,64902.0,1.0,,,,
1902,64903.0,1.0,,,,
1903,64904.0,1.0,,,,
1904,64906.0,,,9.0,,
1905,64907.0,1.0,,,,
1906,64908.0,,,,3.0,
1907,64909.0,1.0,,,,
1908,64910.0,1.0,,,,
1909,64911.0,,,,,2.0
1910,64913.0,1.0,,,,
1911,64914.0,,,,,1.0
1912,64916.0,1.0,,,,
1913,64921.0,1.0,,,,
1914,64923.0,1.0,,,,
1915,64926.0,1.0,,,,
1916,64928.0,1.0,,,,
1917,64929.0,1.0,,,,
1918,64930.0,1.0,,,,
1919,64931.0,1.0,,,,
1920,64933.0,,,,4.0,
1921,64934.0,,,,,1.0
1922,64935.0,1.0,,,,
1923,64937.0,1.0,,,,
1924,64938.0,1.0,,,,
1925,64939.0,1.0,,,,
1926,64940.0,1.0,,,,
1927,64942.0,1.0,,,,
1928,64944.0,1.0,,,,
1929,64945.0,1.0,,,,
1930,64946.0,1.0,,,,
1931,64948.0,1.0,,,,
1932,64949.0,1.0,,,,
1933,64951.0,1.0,,,,
1934,64953.0,1.0,,,,
1935,64954.0,,,,,1.0
1936,64956.0,1.0,,,,
1937,64961.0,1.0,,,,
1938,64962.0,1.0,,,,
1939,64963.0,1.0,,,,
1940,64964.0,,,9.0,,
1941,64965.0,1.0,,,,
1942,64967.0,1.0,,,,
1943,64968.0,1.0,,,,
1944,64969.0,1.0,,,,
1945,64970.0,,,,3.0,
1946,64971.0,1.0,,,,
1947,64972.0,,,,,5.0
1948,64973.0,1.0,,,,
1949,64974.0,1.0,,,,
1950,64975.0,1.0,,,,
1951,64976.0,1.0,,,,
1952,64977.0,1.0,,,,
1953,64978.0,,,,1.0,
1954,64979.0,1.0,,,,
1955,64980.0,1.0,,,,
1956,64981.0,1.0,,9.0,,
1957,64982.0,1.0,,,,
1958,64983.0,1.0,,,,
1959,64984.0,1.0,,,,
1960,64985.0,1.0,,,,
1961,64986.0,,,,,2.0
1962,64987.0,1.0,,,,
1963,64992.0,1.0,,,,
1964,64993.0,1.0,,,,
1965,64994.0,1.0,,,,
1966,64995.0,,,9.0,,
1967,64997.0,,,,3.0,
1968,64998.0,1.0,,,,
1969,64999.0,1.0,,,,
1970,65001.0,1.0,,,,
1971,65002.0,1.0,,,,
1972,65004.0,,,,1.0,
1973,65005.0,1.0,,,,
1974,65006.0,1.0,,,,
1975,65007.0,,,,,1.0
1976,65008.0,1.0,,,,
1977,65009.0,1.0,,,,
1978,65011.0,1.0,,,,
1979,65012.0,,,,,1.0
1980,65014.0,1.0,,,,
1981,65015.0,1.0,,,,
1982,65018.0,,,,3.0,
1983,65020.0,,,,2.0,
1984,65021.0,1.0,,,,
1985,65022.0,,,,,2.0
1986,65023.0,1.0,,,,
1987,65025.0,1.0,,,,
1988,65027.0,,,,1.0,
1989,65028.0,1.0,,,,
1990,65031.0,,,,1.0,
1991,65032.0,1.0,,,,
1992,65034.0,1.0,,,,
1993,65035.0,,,,4.0,
1994,65036.0,,,9.0,,
1995,65037.0,1.0,,,,
1996,65038.0,,,,4.0,
1997,65040.0,1.0,,,,
1998,65042.0,1.0,,,,
1999,65044.0,,,,,3.0
2000,65045.0,1.0,,,,
2001,65046.0,1.0,,,,
2002,65047.0,1.0,,,,
2003,65048.0,,,,4.0,
2004,65049.0,,,,9.0,
2005,65050.0,1.0,,,,
2006,65051.0,,,,2.0,
2007,65052.0,1.0,,,,
2008,65055.0,,,,,1.0
2009,65056.0,1.0,,,,
2010,65058.0,1.0,,,,
2011,65061.0,,,,,1.0
2012,65063.0,1.0,,,,
2013,65065.0,1.0,,,,
2014,65066.0,1.0,,,,
2015,65067.0,1.0,,,,
2016,65069.0,,,,1.0,
2017,65071.0,1.0,,,,
2018,65072.0,,,,4.0,
2019,65074.0,1.0,,,,
2020,65075.0,1.0,,,,
2021,65076.0,1.0,,,,
2022,65077.0,,,,1.0,
2023,65078.0,1.0,,,,
2024,65079.0,1.0,,,,
2025,65080.0,1.0,,,,
2026,65082.0,,,,3.0,
2027,65084.0,1.0,,,,
2028,65085.0,,,9.0,,
2029,65086.0,1.0,,,,
2030,65087.0,,,,1.0,
2031,65088.0,,,9.0,,
2032,65090.0,,,9.0,,
2033,65091.0,1.0,,,,
2034,65093.0,1.0,,,,
2035,65095.0,,,,1.0,
2036,65097.0,1.0,,,,
2037,65098.0,1.0,,,,
2038,65101.0,1.0,,,,
2039,65102.0,1.0,,,,
2040,65103.0,1.0,,,,
2041,65105.0,1.0,,,,
2042,65106.0,1.0,,,,
2043,65107.0,,,,2.0,
2044,65110.0,,,,,1.0
2045,65111.0,1.0,,,,
2046,65112.0,,,,,1.0
2047,65113.0,,,,,1.0
2048,65114.0,1.0,,,,
2049,65115.0,1.0,,,,
2050,65117.0,1.0,,,,
2051,65119.0,1.0,,,,
2052,65122.0,1.0,,,,
2053,65123.0,1.0,,,,
2054,65124.0,,,,5.0,
2055,65125.0,,,,1.0,
2056,65126.0,1.0,,9.0,,
2057,65127.0,,,,3.0,
2058,65128.0,1.0,,,,
2059,65129.0,1.0,,,,
2060,65130.0,1.0,,,,
2061,65131.0,1.0,,,,
2062,65132.0,,,,1.0,
2063,65133.0,1.0,,,,
2064,65135.0,,,,,5.0
2065,65139.0,,,,5.0,
2066,65141.0,,,,2.0,
2067,65142.0,1.0,,,,
2068,65143.0,,,,,3.0
2069,65144.0,1.0,,,,
2070,65145.0,,,,5.0,
2071,65146.0,,,,5.0,
2072,65147.0,1.0,,,,
2073,65148.0,,,,3.0,
2074,65149.0,1.0,,,,
2075,65150.0,1.0,,,,
2076,65151.0,,,,5.0,
2077,65152.0,1.0,,,,
2078,65153.0,1.0,,,,
2079,65154.0,1.0,,,,
2080,65156.0,1.0,,,,
2081,65157.0,1.0,,,,
2082,65160.0,1.0,,,,
2083,65161.0,1.0,,,,
2084,65162.0,1.0,,,,
2085,65163.0,1.0,,,,
2086,65164.0,1.0,,,,
2087,65165.0,1.0,,,,
2088,65166.0,1.0,,,,
2089,65167.0,1.0,,,,
2090,65168.0,,,,3.0,
2091,65169.0,,,,,5.0
2092,65171.0,1.0,,,,
2093,65172.0,1.0,,,,
2094,65173.0,,,,,3.0
2095,65174.0,1.0,,,,
2096,65175.0,1.0,,,,
2097,65176.0,1.0,,,,
2098,65177.0,1.0,,,,
2099,65179.0,,,,,5.0
2100,65180.0,1.0,,9.0,,
2101,65182.0,,,,1.0,
2102,65183.0,,,,,1.0
2103,65184.0,,,,,1.0
2104,65188.0,,,,,5.0
2105,65189.0,,,,5.0,
2106,65190.0,1.0,,9.0,,
2107,65191.0,,,,,2.0
2108,65192.0,,,,,3.0
2109,65194.0,,,,,1.0
2110,65195.0,1.0,,,,
2111,65198.0,,,,1.0,
2112,65199.0,,,,,3.0
2113,65201.0,1.0,,,,
2114,65202.0,,,,1.0,
2115,65204.0,1.0,,,,
2116,65205.0,1.0,,,,
2117,65209.0,,,,2.0,
2118,65210.0,1.0,,,,
2119,65212.0,,,,,1.0
2120,65213.0,1.0,,,,
2121,65214.0,1.0,,,,
2122,65217.0,,,,2.0,
2123,65218.0,,,,,1.0
2124,65220.0,1.0,,,,
2125,65223.0,1.0,,,,
2126,65224.0,1.0,,,,
2127,65225.0,,,,,5.0
2128,65227.0,1.0,,,,
2129,65228.0,,,,,1.0
2130,65229.0,1.0,,,,
2131,65230.0,1.0,,,,
2132,65231.0,,,,1.0,
2133,65233.0,,,,5.0,
2134,65234.0,1.0,,,,
2135,65236.0,1.0,,,,
2136,65237.0,1.0,,,,
2137,65238.0,,,,3.0,
2138,65239.0,1.0,,,,
2139,65240.0,,,,,1.0
2140,65241.0,,,,,1.0
2141,65243.0,,,,5.0,
2142,65244.0,1.0,,,,
2143,65248.0,1.0,,,,
2144,65249.0,1.0,,,,
2145,65250.0,1.0,,,,
2146,65255.0,1.0,,,,
2147,65256.0,1.0,,,,
2148,65257.0,1.0,,,,
2149,65258.0,,,,3.0,
2150,65260.0,,,,,1.0
2151,65261.0,1.0,,,,
2152,65262.0,,,,,1.0
2153,65263.0,,,,5.0,
2154,65264.0,,,9.0,,
2155,65265.0,,,,1.0,
2156,65266.0,,,,5.0,
2157,65267.0,,,,,5.0
2158,65268.0,,,,,3.0
2159,65269.0,1.0,,,,
2160,65270.0,1.0,,,,
2161,65271.0,1.0,,,,
2162,65274.0,1.0,,,,
2163,65275.0,1.0,,,,
2164,65278.0,,,,4.0,
2165,65280.0,,,,2.0,
2166,65283.0,,,,3.0,
2167,65285.0,,,,1.0,
2168,65286.0,,,,,1.0
2169,65288.0,,,,5.0,
2170,65289.0,1.0,,,,
2171,65291.0,,,,1.0,
2172,65293.0,1.0,,,,
2173,65294.0,1.0,,,,
2174,65295.0,,,,5.0,
2175,65296.0,1.0,,,,
2176,65297.0,,,,,1.0
2177,65298.0,1.0,,,,
2178,65299.0,1.0,,,,
2179,65301.0,1.0,,,,
2180,65303.0,,,,,1.0
2181,65304.0,1.0,,,,
2182,65305.0,1.0,,,,
2183,65306.0,1.0,,,,
2184,65308.0,,,,1.0,
2185,65309.0,,,,5.0,
2186,65310.0,1.0,,,,
2187,65314.0,1.0,,,,
2188,65316.0,1.0,,,,
2189,65317.0,1.0,,,,
2190,65318.0,1.0,,,,
2191,65319.0,1.0,,,,
2192,65320.0,1.0,,,,
2193,65322.0,,,,4.0,
2194,65325.0,1.0,,,,
2195,65326.0,,,,,1.0
2196,65327.0,1.0,,,,
2197,65328.0,,,,1.0,
2198,65329.0,,,,3.0,
2199,65331.0,1.0,,,,
2200,65334.0,,,,1.0,
2201,65335.0,,,,,4.0
2202,65336.0,1.0,,,,
2203,65337.0,1.0,,,,
2204,65338.0,,,,,5.0
2205,65339.0,,,,1.0,
2206,65340.0,1.0,,,,
2207,65341.0,1.0,,,,
2208,65344.0,,,,3.0,
2209,65346.0,1.0,,,,
2210,65347.0,,,,,5.0
2211,65348.0,1.0,,,,
2212,65349.0,,,,3.0,
2213,65351.0,1.0,,,,
2214,65352.0,,,,,1.0
2215,65353.0,1.0,,,,
2216,65354.0,1.0,,,,
2217,65355.0,1.0,,,,
2218,65358.0,1.0,,,,
2219,65359.0,,,,5.0,
2220,65360.0,1.0,,,,
2221,65365.0,1.0,,,,
2222,65366.0,,,,1.0,
2223,65368.0,1.0,,,,
2224,65370.0,1.0,,,,
2225,65372.0,1.0,,,,
2226,65373.0,1.0,,,,
2227,65374.0,1.0,,,,
2228,65375.0,1.0,,,,
2229,65377.0,1.0,,,,
2230,65379.0,1.0,,,,
2231,65380.0,,,,,5.0
2232,65383.0,,,,1.0,
2233,65384.0,,,,,1.0
2234,65385.0,,,,,5.0
2235,65387.0,1.0,,,,
2236,65388.0,1.0,,,,
2237,65389.0,,,,,1.0
2238,65391.0,,,,,1.0
2239,65392.0,1.0,,,,
2240,65393.0,1.0,,,,
2241,65394.0,1.0,,,,
2242,65395.0,1.0,,,,
2243,65396.0,,,,,1.0
2244,65397.0,,,,,1.0
2245,65398.0,,,,,
2246,65399.0,,,9.0,,
2247,65400.0,,,,5.0,
2248,65401.0,1.0,,,,
2249,65402.0,1.0,,,,
2250,65403.0,1.0,8.0,,,
2251,65404.0,,,,,1.0
2252,65405.0,,,,2.0,
2253,65406.0,1.0,,,,
2254,65407.0,1.0,,,,
2255,65408.0,,,,2.0,
2256,65410.0,,,,,1.0
2257,65411.0,,,,,4.0
2258,65412.0,,,,,2.0
2259,65416.0,,,,,1.0
2260,65417.0,,,,4.0,
2261,65419.0,1.0,,,,
2262,65420.0,1.0,,,,
2263,65421.0,,,,4.0,
2264,65423.0,,,,3.0,
2265,65427.0,,,9.0,,
2266,65429.0,,,,3.0,
2267,65430.0,,,,1.0,
2268,65431.0,1.0,,,,
2269,65432.0,,,9.0,,
2270,65433.0,1.0,8.0,,,
2271,65434.0,,,,,2.0
2272,65436.0,,,,,1.0
2273,65437.0,1.0,,,,
2274,65439.0,,,,2.0,
2275,65440.0,1.0,,,,
2276,65443.0,,,,,1.0
2277,65446.0,1.0,,,,
2278,65447.0,1.0,,,,
2279,65448.0,1.0,,,,
2280,65450.0,,,,2.0,
2281,65451.0,1.0,,,,
2282,65452.0,,,9.0,,
2283,65453.0,,,,,1.0
2284,65454.0,,,,,4.0
2285,65455.0,1.0,,,,
2286,65456.0,,,,2.0,
2287,65457.0,,,,,1.0
2288,65458.0,1.0,,,,
2289,65460.0,,,,1.0,
2290,65461.0,1.0,,,,
2291,65462.0,1.0,,,,
2292,65464.0,1.0,,9.0,,
2293,65469.0,1.0,,,,
2294,65471.0,,,,,1.0
2295,65473.0,1.0,,,,
2296,65474.0,,,,5.0,
2297,65475.0,1.0,,,,
2298,65476.0,1.0,,,,
2299,65477.0,,,,3.0,
2300,65478.0,1.0,,,,
2301,65479.0,1.0,,,,
2302,65481.0,1.0,,,,
2303,65482.0,1.0,,,,
2304,65483.0,1.0,,,,
2305,65485.0,1.0,,,,
2306,65486.0,1.0,,,,
2307,65488.0,,,9.0,,
2308,65489.0,1.0,,,,
2309,65490.0,1.0,,,,
2310,65491.0,1.0,,,,
2311,65492.0,,,,,1.0
2312,65497.0,1.0,,,,
2313,65498.0,1.0,,,,
2314,65499.0,1.0,,,,
2315,65500.0,1.0,,,,
2316,65501.0,1.0,,,,
2317,65503.0,,,,1.0,
2318,65505.0,,,,,5.0
2319,65506.0,,,,1.0,
2320,65507.0,,,,4.0,
2321,65508.0,,,,5.0,
2322,65510.0,1.0,,,,
2323,65512.0,,,,1.0,
2324,65513.0,,,,5.0,
2325,65514.0,1.0,,,,
2326,65515.0,1.0,,,,
2327,65517.0,,,,2.0,
2328,65518.0,1.0,,,,
2329,65519.0,,,,,1.0
2330,65520.0,1.0,,,,
2331,65521.0,1.0,,,,
2332,65522.0,1.0,,,,
2333,65524.0,,,,2.0,
2334,65525.0,,,,5.0,
2335,65530.0,1.0,,,,
2336,65532.0,1.0,,,,
2337,65534.0,1.0,,,,
2338,65536.0,,,,1.0,
2339,65537.0,1.0,,,,
2340,65539.0,,,,,1.0
2341,65543.0,1.0,,,,
2342,65544.0,1.0,,,,
2343,65545.0,1.0,,,,
2344,65546.0,1.0,,,,
2345,65547.0,1.0,,,,
2346,65548.0,1.0,,,,
2347,65549.0,1.0,,,,
2348,65550.0,,,,5.0,
2349,65552.0,1.0,,,,
2350,65553.0,,,,2.0,
2351,65554.0,1.0,,,,
2352,65555.0,1.0,,,,
2353,65557.0,,,,1.0,
2354,65558.0,1.0,,,,
2355,65561.0,1.0,,,,
2356,65562.0,1.0,,,,
2357,65563.0,1.0,,,,
2358,65564.0,1.0,,,,
2359,65565.0,1.0,,,,
2360,65566.0,1.0,,,,
2361,65567.0,1.0,,,,
2362,65568.0,,,,1.0,
2363,65569.0,,,,4.0,
2364,65570.0,1.0,,,,
2365,65571.0,,,,,1.0
2366,65572.0,,,,,5.0
2367,65573.0,1.0,,,,
2368,65575.0,,,,1.0,
2369,65576.0,,,,4.0,
2370,65577.0,1.0,,,,
2371,65580.0,,,,3.0,
2372,65581.0,1.0,,,,
2373,65583.0,1.0,,,,
2374,65585.0,,,,,1.0
2375,65586.0,1.0,,,,
2376,65587.0,1.0,,,,
2377,65588.0,1.0,,,,
2378,65589.0,,,,,1.0
2379,65590.0,1.0,,,,
2380,65592.0,1.0,,,,
2381,65593.0,,,,2.0,
2382,65594.0,1.0,,,,
2383,65595.0,,,,1.0,
2384,65596.0,1.0,,,,
2385,65597.0,1.0,,,,
2386,65598.0,1.0,,,,
2387,65599.0,1.0,,,,
2388,65600.0,,,,5.0,
2389,65601.0,1.0,,9.0,,
2390,65602.0,1.0,,9.0,,
2391,65603.0,,,,,1.0
2392,65604.0,,,,,5.0
2393,65605.0,,,,5.0,
2394,65606.0,,,,,2.0
2395,65611.0,,,,1.0,
2396,65613.0,1.0,,,,
2397,65615.0,1.0,,,,
2398,65617.0,1.0,,,,
2399,65619.0,,,,5.0,
2400,65620.0,1.0,,,,
2401,65621.0,1.0,,,,
2402,65623.0,1.0,,,,
2403,65625.0,,,,,4.0
2404,65627.0,1.0,,,,
2405,65628.0,,,,4.0,
2406,65629.0,,,,,1.0
2407,65631.0,1.0,,,,
2408,65632.0,,,,2.0,
2409,65633.0,1.0,,,,
2410,65634.0,1.0,,,,
2411,65635.0,1.0,,,,
2412,65636.0,1.0,,,,
2413,65637.0,1.0,,,,
2414,65638.0,1.0,,,,
2415,65639.0,1.0,,,,
2416,65640.0,1.0,,,,
2417,65641.0,1.0,,,,
2418,65642.0,1.0,,,,
2419,65643.0,,,9.0,,
2420,65644.0,1.0,,,,
2421,65645.0,1.0,,,,
2422,65647.0,1.0,,,,
2423,65648.0,1.0,,,,
2424,65649.0,1.0,,,,
2425,65650.0,,,,,5.0
2426,65653.0,1.0,,,,
2427,65655.0,1.0,,,,
2428,65657.0,,,,2.0,
2429,65658.0,1.0,,,,
2430,65659.0,,,9.0,,
2431,65660.0,1.0,,,,
2432,65661.0,,,,1.0,
2433,65662.0,1.0,,,,
2434,65663.0,1.0,,,,
2435,65664.0,1.0,,,,
2436,65665.0,,,,3.0,
2437,65669.0,1.0,,,,
2438,65670.0,,,,2.0,
2439,65672.0,1.0,,,,
2440,65674.0,1.0,,,,
2441,65675.0,,,,4.0,
2442,65676.0,1.0,,,,
2443,65678.0,1.0,,,,
2444,65679.0,1.0,,,,
2445,65680.0,,,,,1.0
2446,65682.0,1.0,,,,
2447,65683.0,,,,,1.0
2448,65684.0,,,,1.0,
2449,65685.0,,,,5.0,
2450,65687.0,1.0,,,,
2451,65688.0,1.0,,,,
2452,65689.0,1.0,,,,
2453,65690.0,1.0,,,,
2454,65691.0,,,,,2.0
2455,65692.0,1.0,,,,
2456,65697.0,1.0,,,,
2457,65699.0,1.0,,,,
2458,65700.0,1.0,,,,
2459,65701.0,1.0,,,,
2460,65702.0,,,,4.0,
2461,65703.0,,,,2.0,
2462,65705.0,,,,4.0,
2463,65707.0,1.0,,,,
2464,65708.0,1.0,,,,
2465,65709.0,1.0,,,,
2466,65710.0,1.0,,,,
2467,65711.0,,,,,5.0
2468,65712.0,,,,2.0,
2469,65713.0,1.0,,,,
2470,65714.0,1.0,,,,
2471,65715.0,1.0,,,,
2472,65716.0,1.0,,,,
2473,65719.0,,,,,1.0
2474,65722.0,,,,5.0,
2475,65723.0,1.0,,,,
2476,65726.0,,,,,1.0
2477,65730.0,1.0,,,,
2478,65731.0,,,,4.0,
2479,65733.0,,,,,2.0
2480,65734.0,1.0,,,,
2481,65735.0,,,,1.0,
2482,65736.0,,,,,1.0
2483,65737.0,1.0,,,,
2484,65738.0,1.0,,,,
2485,65739.0,1.0,,,,
2486,65740.0,1.0,,,,
2487,65741.0,,,,1.0,
2488,65742.0,,,,1.0,
2489,65743.0,1.0,,,,
2490,65744.0,1.0,,,,
2491,65745.0,1.0,,,,
2492,65746.0,1.0,,,,
2493,65748.0,1.0,,,,
2494,65750.0,1.0,,,,
2495,65751.0,,,,1.0,
2496,65752.0,,,,,1.0
2497,65753.0,1.0,,,,
2498,65754.0,,,,1.0,
2499,65755.0,,,,1.0,
2500,65756.0,,,,,1.0
2501,65757.0,1.0,,,,
2502,65758.0,,,,,1.0
2503,65760.0,,,,4.0,
2504,65761.0,1.0,,,,
2505,65763.0,1.0,,,,
2506,65764.0,1.0,,,,
2507,65765.0,1.0,,,,
2508,65766.0,1.0,,,,
2509,65768.0,1.0,,,,
2510,65769.0,1.0,,,,
2511,65770.0,,,,1.0,
2512,65771.0,1.0,,,,
2513,65772.0,1.0,,,,
2514,65773.0,1.0,,,,
2515,65774.0,,,,4.0,
2516,65775.0,1.0,,,,
2517,65781.0,,,,,1.0
2518,65782.0,1.0,,,,
2519,65783.0,1.0,,,,
2520,65784.0,1.0,,,,
2521,65787.0,1.0,,,,
2522,65791.0,1.0,,,,
2523,65793.0,1.0,,,,
2524,65796.0,1.0,,,,
2525,65797.0,1.0,,,,
2526,65798.0,,,,3.0,
2527,65799.0,,,,,5.0
2528,65800.0,1.0,,,,
2529,65803.0,1.0,,,,
2530,65804.0,1.0,,,,
2531,65807.0,1.0,,,,
2532,65808.0,1.0,,,,
2533,65812.0,,,,,5.0
2534,65815.0,1.0,,,,
2535,65817.0,1.0,,,,
2536,65818.0,,,,,4.0
2537,65820.0,,,,,1.0
2538,65822.0,1.0,,,,
2539,65823.0,,,,3.0,
2540,65824.0,1.0,,,,
2541,65826.0,,,,3.0,
2542,65827.0,,,,3.0,
2543,65828.0,1.0,,,,
2544,65831.0,1.0,,,,
2545,65832.0,1.0,,,,
2546,65835.0,,,,,5.0
2547,65836.0,1.0,,,,
2548,65837.0,1.0,,,,
2549,65838.0,,,,5.0,
2550,65840.0,,,,,5.0
2551,65841.0,1.0,,,,
2552,65844.0,,,,1.0,
2553,65845.0,,,,,4.0
2554,65846.0,,,,1.0,
2555,65849.0,1.0,,,,
2556,65850.0,,,,4.0,
2557,65851.0,,,,4.0,
2558,65852.0,,,,5.0,
2559,65853.0,1.0,,,,
2560,65854.0,1.0,,,,
2561,65856.0,1.0,,9.0,,
2562,65857.0,1.0,,,,
2563,65862.0,1.0,,,,
2564,65863.0,,,,,1.0
2565,65865.0,,,,5.0,
2566,65867.0,1.0,,,,
2567,65868.0,1.0,,,,
2568,65869.0,1.0,,,,
2569,65873.0,,,,,1.0
2570,65874.0,1.0,,,,
2571,65876.0,1.0,,,,
2572,65877.0,,,9.0,,
2573,65878.0,,,,,1.0
2574,65879.0,,,,3.0,
2575,65880.0,,,,4.0,
2576,65883.0,,,9.0,,
2577,65885.0,1.0,,,,
2578,65889.0,,,,2.0,
2579,65892.0,1.0,,,,
2580,65893.0,1.0,,,,
2581,65894.0,1.0,,,,
2582,65895.0,1.0,,,,
2583,65896.0,1.0,,,,
2584,65897.0,,,,5.0,
2585,65898.0,1.0,,9.0,,
2586,65899.0,1.0,,,,
2587,65900.0,1.0,,,,
2588,65901.0,,,,,4.0
2589,65902.0,1.0,,,,
2590,65905.0,,,,,1.0
2591,65907.0,,,,3.0,
2592,65908.0,1.0,,,,
2593,65909.0,,,,,1.0
2594,65910.0,,,,,4.0
2595,65911.0,1.0,,,,
2596,65912.0,,,,,5.0
2597,65913.0,1.0,,,,
2598,65914.0,1.0,,,,
2599,65915.0,,,,2.0,
2600,65918.0,,,,,1.0
2601,65919.0,,,,,1.0
2602,65920.0,1.0,,,,
2603,65921.0,1.0,,,,
2604,65923.0,1.0,,,,
2605,65924.0,1.0,,,,
2606,65925.0,1.0,,,,
2607,65926.0,1.0,,,,
2608,65927.0,1.0,,,,
2609,65928.0,1.0,,,,
2610,65929.0,1.0,,,,
2611,65930.0,1.0,,,,
2612,65931.0,,,,,4.0
2613,65932.0,,,,5.0,
2614,65935.0,1.0,,,,
2615,65937.0,,,,1.0,
2616,65939.0,1.0,,,,
2617,65940.0,,,,,5.0
2618,65944.0,,,,3.0,
2619,65946.0,1.0,,,,
2620,65949.0,,,,1.0,
2621,65950.0,1.0,,,,
2622,65951.0,1.0,,,,
2623,65952.0,,,,1.0,
2624,65953.0,,,,1.0,
2625,65954.0,1.0,,,,
2626,65955.0,1.0,,,,
2627,65956.0,1.0,,,,
2628,65957.0,,,,5.0,
2629,65958.0,1.0,,,,
2630,65959.0,,,,2.0,
2631,65962.0,1.0,,,,
2632,65963.0,,,,,1.0
2633,65964.0,1.0,,,,
2634,65966.0,1.0,,,,
2635,65967.0,,,,5.0,
2636,65969.0,,,,4.0,
2637,65970.0,1.0,,,,
2638,65971.0,1.0,,,,
2639,65974.0,1.0,,,,
2640,65975.0,,8.0,,,
2641,65976.0,1.0,,,,
2642,65978.0,1.0,,,,
2643,65980.0,1.0,,,,
2644,65984.0,,,,,1.0
2645,65986.0,1.0,,,,
2646,65987.0,,,9.0,,
2647,65988.0,1.0,,,,
2648,65990.0,,,,,1.0
2649,65991.0,1.0,,,,
2650,65992.0,1.0,,,,
2651,65993.0,1.0,,,,
2652,65994.0,1.0,,,,
2653,65995.0,1.0,,,,
